Name,Email,Created at,Total,Lineitem sku,Lineitem quantity,Lineitem price,Lineitem line_price
#100139,hensonmary@duran-harris.net,2022-03-29 19:29:00,154.77,BEA-019,2,25.71,51.43
#100139,hensonmary@duran-harris.net,2022-03-29 19:29:00,154.77,BOO-017,3,34.45,103.34
#100140,hensonmary@duran-harris.net,2022-03-06 19:15:00,143.95,HOM-003,2,35.82,71.64
#100140,hensonmary@duran-harris.net,2022-03-06 19:15:00,143.95,BOO-006,2,36.16,72.31
#100141,lmosley@williams.biz,2022-12-14 20:45:00,203.02,BEA-026,1,34.40,34.40
#100141,lmosley@williams.biz,2022-12-14 20:45:00,203.02,BEA-005,2,37.34,74.68
#100141,lmosley@williams.biz,2022-12-14 20:45:00,203.02,SPO-009,2,46.97,93.94
#100143,lmosley@williams.biz,2022-12-15 21:13:00,191.76,BEA-027,2,37.09,74.17
#100143,lmosley@williams.biz,2022-12-15 21:13:00,191.76,ELE-029,3,32.20,96.60
#100143,lmosley@williams.biz,2022-12-15 21:13:00,191.76,HOM-020,2,10.49,20.98
#100144,lmosley@williams.biz,2022-12-04 07:25:00,268.37,BEA-025,3,44.58,133.73
#100144,lmosley@williams.biz,2022-12-04 07:25:00,268.37,BEA-020,2,35.02,70.05
#100144,lmosley@williams.biz,2022-12-04 07:25:00,268.37,BEA-028,2,32.29,64.59
#100146,lmosley@williams.biz,2023-01-28 08:39:00,79.38,HOM-018,3,26.46,79.38
#100146,lmosley@williams.biz,2023-01-07 20:28:00,155.45,BEA-006,3,44.81,134.43
#100146,lmosley@williams.biz,2023-01-07 20:28:00,155.45,BOO-028,1,21.02,21.02
#100147,lmosley@williams.biz,2023-01-24 19:06:00,138.43,ELE-007,2,27.77,55.55
#100147,lmosley@williams.biz,2023-01-24 19:06:00,138.43,BOO-016,1,43.10,43.10
#100147,lmosley@williams.biz,2023-01-24 19:06:00,138.43,BEA-004,1,39.78,39.78
#100149,lmosley@williams.biz,2023-02-22 02:16:00,28.61,BOO-005,1,28.61,28.61
#100149,lmosley@williams.biz,2023-03-28 14:04:00,157.94,BEA-024,3,36.71,110.12
#100149,lmosley@williams.biz,2023-03-28 14:04:00,157.94,BEA-018,1,47.82,47.82
#100150,lmosley@williams.biz,2023-03-07 09:53:00,272.14,ELE-007,2,58.37,116.75
#100150,lmosley@williams.biz,2023-03-07 09:53:00,272.14,SPO-029,3,51.80,155.40
#100151,lmosley@williams.biz,2023-05-01 01:05:00,49.74,BOO-015,2,24.87,49.74
#100152,robin21@yahoo.com,2022-08-09 17:38:00,163.64,HOM-001,1,50.90,50.90
#100152,robin21@yahoo.com,2022-08-09 17:38:00,163.64,ELE-002,3,37.58,112.74
#100153,robin21@yahoo.com,2022-08-28 21:50:00,142.51,ELE-021,1,34.72,34.72
#100153,robin21@yahoo.com,2022-08-28 21:50:00,142.51,BOO-010,3,35.93,107.79
#100154,robin21@yahoo.com,2023-01-04 22:08:00,220.20,CLO-016,3,46.56,139.69
#100154,robin21@yahoo.com,2023-01-04 22:08:00,220.20,BOO-002,1,34.79,34.79
#100154,robin21@yahoo.com,2023-01-04 22:08:00,220.20,ELE-026,2,22.86,45.72
#100155,juliefleming@fox.net,2022-09-20 08:50:00,176.20,ELE-026,3,58.73,176.20
#100156,juliefleming@fox.net,2022-09-25 21:27:00,57.33,HOM-008,2,28.67,57.33
#100156,shawn40@pratt-robinson.com,2023-02-11 07:57:00,159.60,ELE-014,1,5.00,5.00
#100156,shawn40@pratt-robinson.com,2023-02-11 07:57:00,159.60,CLO-002,3,51.53,154.60
#100157,shawn40@pratt-robinson.com,2023-02-14 07:26:00,150.21,BOO-015,2,5.00,10.00
#100157,shawn40@pratt-robinson.com,2023-02-14 07:26:00,150.21,ELE-005,1,55.94,55.94
#100157,shawn40@pratt-robinson.com,2023-02-14 07:26:00,150.21,HOM-015,3,28.09,84.28
#100159,shawn40@pratt-robinson.com,2023-02-17 15:31:00,38.73,BOO-005,1,38.73,38.73
#100159,shawn40@pratt-robinson.com,2023-03-28 19:24:00,193.22,ELE-007,3,44.29,132.87
#100159,shawn40@pratt-robinson.com,2023-03-28 19:24:00,193.22,BEA-008,2,30.18,60.35
#100160,shawn40@pratt-robinson.com,2023-03-01 06:50:00,233.37,SPO-018,1,45.60,45.60
#100160,shawn40@pratt-robinson.com,2023-03-01 06:50:00,233.37,SPO-020,3,39.07,117.22
#100160,shawn40@pratt-robinson.com,2023-03-01 06:50:00,233.37,BEA-022,3,23.52,70.55
#100162,shawn40@pratt-robinson.com,2023-06-16 18:30:00,130.97,CLO-025,3,6.16,18.47
#100162,shawn40@pratt-robinson.com,2023-06-16 18:30:00,130.97,CLO-005,2,41.95,83.90
#100162,shawn40@pratt-robinson.com,2023-06-16 18:30:00,130.97,BEA-016,1,28.59,28.59
#100163,thomas40@potts.info,2022-11-10 22:24:00,53.43,HOM-006,3,7.37,22.12
#100163,thomas40@potts.info,2022-11-10 22:24:00,53.43,HOM-004,1,31.31,31.31
#100164,thomas40@potts.info,2022-11-16 03:15:00,193.63,BOO-004,3,64.54,193.63
#100165,thomas40@potts.info,2022-12-29 23:13:00,33.78,HOM-011,2,16.89,33.78
#100165,thomas40@potts.info,2022-12-06 14:04:00,149.43,ELE-022,3,8.17,24.52
#100165,thomas40@potts.info,2022-12-06 14:04:00,149.43,BOO-017,2,62.46,124.91
#100166,thomas40@potts.info,2022-12-07 14:39:00,81.88,CLO-030,1,29.60,29.60
#100166,thomas40@potts.info,2022-12-07 14:39:00,81.88,BEA-003,2,26.14,52.28
#100167,thomas40@potts.info,2023-01-30 19:52:00,195.15,CLO-009,1,29.87,29.87
#100167,thomas40@potts.info,2023-01-30 19:52:00,195.15,HOM-014,3,39.91,119.72
#100167,thomas40@potts.info,2023-01-30 19:52:00,195.15,BOO-009,1,45.55,45.55
#100169,john34@evans-garrett.org,2023-03-06 08:06:00,39.29,BOO-027,1,39.29,39.29
#100169,john34@evans-garrett.org,2023-04-06 21:03:00,258.59,CLO-002,3,34.09,102.27
#100169,john34@evans-garrett.org,2023-04-06 21:03:00,258.59,HOM-029,1,24.11,24.11
#100169,john34@evans-garrett.org,2023-04-06 21:03:00,258.59,CLO-018,2,66.11,132.21
#100171,john34@evans-garrett.org,2023-04-29 11:30:00,141.61,HOM-003,2,39.68,79.36
#100171,john34@evans-garrett.org,2023-04-29 11:30:00,141.61,BEA-007,1,62.25,62.25
#100172,fprince@morgan.com,2022-06-27 21:35:00,58.58,HOM-020,1,26.52,26.52
#100172,fprince@morgan.com,2022-06-27 21:35:00,58.58,ELE-017,1,32.06,32.06
#100173,fprince@morgan.com,2022-06-29 20:30:00,154.35,HOM-009,1,27.74,27.74
#100173,fprince@morgan.com,2022-06-29 20:30:00,154.35,SPO-001,1,43.04,43.04
#100173,fprince@morgan.com,2022-06-29 20:30:00,154.35,ELE-027,3,27.86,83.58
#100174,fprince@morgan.com,2022-07-23 15:48:00,195.16,HOM-010,3,45.75,137.25
#100174,fprince@morgan.com,2022-07-23 15:48:00,195.16,ELE-019,2,28.96,57.91
#100175,fprince@morgan.com,2022-07-05 12:53:00,60.41,HOM-008,1,11.41,11.41
#100175,fprince@morgan.com,2022-07-05 12:53:00,60.41,BEA-012,2,24.50,49.01
#100176,fprince@morgan.com,2022-07-31 17:26:00,15.00,SPO-030,3,5.00,15.00
#100177,fprince@morgan.com,2022-08-25 21:05:00,205.38,HOM-013,1,35.51,35.51
#100177,fprince@morgan.com,2022-08-25 21:05:00,205.38,BEA-018,3,22.09,66.28
#100177,fprince@morgan.com,2022-08-25 21:05:00,205.38,SPO-003,2,51.80,103.60
#100178,fprince@morgan.com,2022-12-15 16:54:00,44.62,HOM-018,1,37.19,37.19
#100178,fprince@morgan.com,2022-12-15 16:54:00,44.62,BEA-021,1,7.43,7.43
#100179,fprince@morgan.com,2022-12-11 02:48:00,221.42,HOM-030,2,28.50,57.00
#100179,fprince@morgan.com,2022-12-11 02:48:00,221.42,HOM-004,3,21.32,63.96
#100179,fprince@morgan.com,2022-12-11 02:48:00,221.42,HOM-026,3,33.49,100.46
#100181,lmiller@hanna-garner.com,2022-04-05 09:38:00,186.69,ELE-014,3,51.31,153.93
#100181,lmiller@hanna-garner.com,2022-04-05 09:38:00,186.69,BEA-001,2,16.38,32.76
#100182,lmiller@hanna-garner.com,2022-08-15 11:31:00,101.94,HOM-027,1,31.56,31.56
#100182,lmiller@hanna-garner.com,2022-08-15 11:31:00,101.94,CLO-029,1,13.48,13.48
#100182,lmiller@hanna-garner.com,2022-08-15 11:31:00,101.94,ELE-008,2,28.45,56.91
#100183,lmiller@hanna-garner.com,2022-08-23 11:41:00,102.19,BOO-007,3,8.73,26.18
#100183,lmiller@hanna-garner.com,2022-08-23 11:41:00,102.19,BOO-005,2,38.00,76.01
#100184,lmiller@hanna-garner.com,2022-09-25 15:25:00,126.24,HOM-025,3,42.08,126.24
#100185,lmiller@hanna-garner.com,2022-09-10 00:38:00,177.80,SPO-023,1,45.90,45.90
#100185,lmiller@hanna-garner.com,2022-09-10 00:38:00,177.80,ELE-021,1,34.91,34.91
#100185,lmiller@hanna-garner.com,2022-09-10 00:38:00,177.80,HOM-011,3,32.33,96.99
#100186,lmiller@hanna-garner.com,2022-10-19 22:20:00,309.62,CLO-017,3,38.94,116.81
#100186,lmiller@hanna-garner.com,2022-10-19 22:20:00,309.62,BOO-008,3,35.13,105.38
#100186,lmiller@hanna-garner.com,2022-10-19 22:20:00,309.62,CLO-002,3,29.14,87.42
#100188,lmiller@hanna-garner.com,2022-12-22 07:11:00,244.06,CLO-008,3,39.94,119.83
#100188,lmiller@hanna-garner.com,2022-12-22 07:11:00,244.06,ELE-021,3,20.75,62.26
#100188,lmiller@hanna-garner.com,2022-12-22 07:11:00,244.06,ELE-026,3,20.66,61.97
#100189,lmiller@hanna-garner.com,2022-12-24 23:43:00,142.81,HOM-020,3,36.76,110.28
#100189,lmiller@hanna-garner.com,2022-12-24 23:43:00,142.81,SPO-027,1,32.53,32.53
#100190,ghardy@baker.org,2023-02-17 22:21:00,17.50,HOM-023,1,17.50,17.50
#100191,ghardy@baker.org,2023-02-20 23:46:00,14.51,BEA-009,1,14.51,14.51
#100191,ghardy@baker.org,2023-02-16 02:23:00,42.53,CLO-017,1,42.53,42.53
#100192,ghardy@baker.org,2023-03-25 09:03:00,293.36,HOM-023,2,47.20,94.39
#100192,ghardy@baker.org,2023-03-25 09:03:00,293.36,HOM-007,2,60.17,120.34
#100192,ghardy@baker.org,2023-03-25 09:03:00,293.36,BEA-015,2,39.31,78.63
#100193,ghardy@baker.org,2023-05-17 15:57:00,205.61,HOM-022,2,38.89,77.79
#100193,ghardy@baker.org,2023-05-17 15:57:00,205.61,HOM-014,1,49.29,49.29
#100193,ghardy@baker.org,2023-05-17 15:57:00,205.61,BOO-007,2,39.26,78.52
#100195,ghardy@baker.org,2023-06-24 10:02:00,211.63,ELE-018,2,60.97,121.94
#100195,ghardy@baker.org,2023-06-24 10:02:00,211.63,HOM-021,3,29.90,89.69
#100196,cassidywhitaker@williams.com,2022-12-31 05:54:00,139.55,BEA-017,3,42.78,128.34
#100196,cassidywhitaker@williams.com,2022-12-31 05:54:00,139.55,CLO-023,1,11.21,11.21
#100197,cassidywhitaker@williams.com,2022-12-17 05:46:00,110.20,BOO-001,2,29.31,58.62
#100197,cassidywhitaker@williams.com,2022-12-17 05:46:00,110.20,BEA-007,1,51.58,51.58
#100198,pmartinez@garcia-mccullough.com,2022-08-07 22:29:00,143.92,BOO-028,2,53.13,106.27
#100198,pmartinez@garcia-mccullough.com,2022-08-07 22:29:00,143.92,BOO-009,1,22.66,22.66
#100198,pmartinez@garcia-mccullough.com,2022-08-07 22:29:00,143.92,ELE-028,3,5.00,15.00
#100199,pmartinez@garcia-mccullough.com,2022-08-17 09:36:00,193.89,SPO-014,3,39.09,117.28
#100199,pmartinez@garcia-mccullough.com,2022-08-17 09:36:00,193.89,SPO-027,2,38.31,76.62
#100200,pmartinez@garcia-mccullough.com,2022-09-29 13:14:00,248.71,BOO-008,1,27.99,27.99
#100200,pmartinez@garcia-mccullough.com,2022-09-29 13:14:00,248.71,HOM-009,3,60.91,182.74
#100200,pmartinez@garcia-mccullough.com,2022-09-29 13:14:00,248.71,BOO-030,1,37.98,37.98
#100202,pmartinez@garcia-mccullough.com,2022-09-17 02:29:00,88.16,SPO-002,2,15.91,31.83
#100202,pmartinez@garcia-mccullough.com,2022-09-17 02:29:00,88.16,CLO-025,1,56.33,56.33
#100203,zmcclain@manning.biz,2022-11-30 09:15:00,185.71,BOO-028,1,54.11,54.11
#100203,zmcclain@manning.biz,2022-11-30 09:15:00,185.71,SPO-025,2,65.80,131.61
#100204,zmcclain@manning.biz,2022-11-11 00:45:00,234.66,BEA-009,3,47.02,141.05
#100204,zmcclain@manning.biz,2022-11-11 00:45:00,234.66,SPO-003,1,50.52,50.52
#100204,zmcclain@manning.biz,2022-11-11 00:45:00,234.66,ELE-030,3,14.36,43.09
#100205,zmcclain@manning.biz,2022-11-14 03:00:00,178.55,BEA-008,1,29.01,29.01
#100205,zmcclain@manning.biz,2022-11-14 03:00:00,178.55,SPO-023,3,49.85,149.55
#100206,zmcclain@manning.biz,2022-12-10 06:07:00,44.47,HOM-012,2,22.23,44.47
#100207,zmcclain@manning.biz,2022-12-01 00:04:00,93.30,HOM-019,1,25.70,25.70
#100207,zmcclain@manning.biz,2022-12-01 00:04:00,93.30,BEA-025,1,30.00,30.00
#100207,zmcclain@manning.biz,2022-12-01 00:04:00,93.30,BOO-010,2,18.80,37.61
#100208,zmcclain@manning.biz,2023-02-18 22:46:00,204.67,BOO-021,3,33.22,99.66
#100208,zmcclain@manning.biz,2023-02-18 22:46:00,204.67,BEA-012,2,38.14,76.28
#100208,zmcclain@manning.biz,2023-02-18 22:46:00,204.67,SPO-015,2,14.36,28.73
#100210,jennifer52@walters-weaver.com,2022-01-02 03:31:00,233.51,CLO-015,3,33.90,101.69
#100210,jennifer52@walters-weaver.com,2022-01-02 03:31:00,233.51,HOM-006,2,13.23,26.47
#100210,jennifer52@walters-weaver.com,2022-01-02 03:31:00,233.51,SPO-024,3,35.12,105.35
#100211,jennifer52@walters-weaver.com,2022-01-19 16:05:00,49.60,CLO-011,1,49.60,49.60
#100212,jennifer52@walters-weaver.com,2022-01-20 07:19:00,240.67,CLO-005,3,16.44,49.33
#100212,jennifer52@walters-weaver.com,2022-01-20 07:19:00,240.67,SPO-029,3,56.80,170.39
#100212,jennifer52@walters-weaver.com,2022-01-20 07:19:00,240.67,BEA-008,1,20.96,20.96
#100213,jennifer52@walters-weaver.com,2022-02-16 13:21:00,125.33,BOO-021,3,41.78,125.33
#100214,jennifer52@walters-weaver.com,2022-03-03 20:50:00,298.79,BOO-005,3,29.50,88.51
#100214,jennifer52@walters-weaver.com,2022-03-03 20:50:00,298.79,CLO-006,2,57.60,115.20
#100214,jennifer52@walters-weaver.com,2022-03-03 20:50:00,298.79,ELE-025,3,31.69,95.08
#100215,timothy96@gmail.com,2022-10-05 23:02:00,33.02,HOM-012,1,33.02,33.02
#100216,timothy96@gmail.com,2022-10-27 06:07:00,60.40,CLO-011,2,27.70,55.40
#100216,timothy96@gmail.com,2022-10-27 06:07:00,60.40,BOO-030,1,5.00,5.00
#100217,timothy96@gmail.com,2022-11-27 10:50:00,204.01,CLO-021,3,26.09,78.28
#100217,timothy96@gmail.com,2022-11-27 10:50:00,204.01,BEA-029,3,29.53,88.60
#100217,timothy96@gmail.com,2022-11-27 10:50:00,204.01,BOO-023,2,18.57,37.13
#100218,timothy96@gmail.com,2022-11-07 13:44:00,294.83,HOM-015,1,37.28,37.28
#100218,timothy96@gmail.com,2022-11-07 13:44:00,294.83,BOO-014,2,38.84,77.68
#100218,timothy96@gmail.com,2022-11-07 13:44:00,294.83,SPO-003,3,59.96,179.87
#100220,timothy96@gmail.com,2022-11-15 15:55:00,316.45,BEA-004,3,35.70,107.11
#100220,timothy96@gmail.com,2022-11-15 15:55:00,316.45,CLO-014,3,45.79,137.36
#100220,timothy96@gmail.com,2022-11-15 15:55:00,316.45,HOM-003,2,35.99,71.98
#100221,coreyjohnson@stevens.com,2022-09-23 03:56:00,148.42,BOO-008,2,41.56,83.12
#100221,coreyjohnson@stevens.com,2022-09-23 03:56:00,148.42,HOM-011,2,14.76,29.53
#100221,coreyjohnson@stevens.com,2022-09-23 03:56:00,148.42,HOM-019,1,35.77,35.77
#100223,coreyjohnson@stevens.com,2022-09-10 00:12:00,217.84,HOM-027,1,57.64,57.64
#100223,coreyjohnson@stevens.com,2022-09-10 00:12:00,217.84,BEA-001,3,48.40,145.20
#100223,coreyjohnson@stevens.com,2022-09-10 00:12:00,217.84,BEA-018,3,5.00,15.00
#100224,coreyjohnson@stevens.com,2022-09-16 03:16:00,175.43,SPO-005,2,34.25,68.49
#100224,coreyjohnson@stevens.com,2022-09-16 03:16:00,175.43,SPO-011,2,53.47,106.93
#100225,coreyjohnson@stevens.com,2022-11-21 23:52:00,109.35,CLO-020,1,24.50,24.50
#100225,coreyjohnson@stevens.com,2022-11-21 23:52:00,109.35,BOO-011,2,42.42,84.85
#100226,coreyjohnson@stevens.com,2022-12-30 05:15:00,247.94,BOO-008,3,36.64,109.93
#100226,coreyjohnson@stevens.com,2022-12-30 05:15:00,247.94,ELE-012,2,28.72,57.44
#100226,coreyjohnson@stevens.com,2022-12-30 05:15:00,247.94,SPO-010,2,40.28,80.57
#100228,coreyjohnson@stevens.com,2022-12-25 16:33:00,273.26,CLO-001,3,25.77,77.31
#100228,coreyjohnson@stevens.com,2022-12-25 16:33:00,273.26,BEA-004,2,40.28,80.56
#100228,coreyjohnson@stevens.com,2022-12-25 16:33:00,273.26,SPO-005,2,57.69,115.38
#100229,coreyjohnson@stevens.com,2023-02-17 01:59:00,53.49,CLO-008,1,53.49,53.49
#100230,coreyjohnson@stevens.com,2023-02-05 11:29:00,132.09,BOO-009,2,39.74,79.48
#100230,coreyjohnson@stevens.com,2023-02-05 11:29:00,132.09,SPO-008,1,52.60,52.60
#100231,coreyjohnson@stevens.com,2023-05-11 15:24:00,38.48,ELE-020,1,38.48,38.48
#100231,itorres@hotmail.com,2022-09-04 02:48:00,288.45,BEA-012,3,66.76,200.29
#100231,itorres@hotmail.com,2022-09-04 02:48:00,288.45,BOO-010,2,37.71,75.43
#100231,itorres@hotmail.com,2022-09-04 02:48:00,288.45,CLO-025,2,6.36,12.73
#100233,itorres@hotmail.com,2022-09-28 12:35:00,195.10,ELE-029,3,33.82,101.46
#100233,itorres@hotmail.com,2022-09-28 12:35:00,195.10,SPO-009,2,46.82,93.64
#100234,janicehill@oconnell-rice.com,2023-01-13 19:53:00,60.94,BOO-029,1,60.94,60.94
#100234,janicehill@oconnell-rice.com,2023-05-30 14:50:00,55.93,SPO-019,2,27.96,55.93
#100235,joseph28@fuentes.net,2023-03-07 07:55:00,166.52,SPO-008,1,17.33,17.33
#100235,joseph28@fuentes.net,2023-03-07 07:55:00,166.52,ELE-015,2,24.27,48.53
#100235,joseph28@fuentes.net,2023-03-07 07:55:00,166.52,SPO-021,3,33.55,100.65
#100236,joseph28@fuentes.net,2023-03-12 20:56:00,126.66,BOO-004,1,6.91,6.91
#100236,joseph28@fuentes.net,2023-03-12 20:56:00,126.66,BEA-010,3,39.92,119.75
#100237,joseph28@fuentes.net,2023-03-12 17:22:00,110.77,BOO-030,3,36.92,110.77
#100238,joseph28@fuentes.net,2023-04-21 06:03:00,57.91,BOO-030,2,5.79,11.59
#100238,joseph28@fuentes.net,2023-04-21 06:03:00,57.91,CLO-010,1,46.33,46.33
#100239,joseph28@fuentes.net,2023-04-14 10:34:00,222.84,BEA-014,2,34.66,69.33
#100239,joseph28@fuentes.net,2023-04-14 10:34:00,222.84,BOO-028,3,32.35,97.04
#100239,joseph28@fuentes.net,2023-04-14 10:34:00,222.84,SPO-001,2,28.24,56.48
#100240,joseph28@fuentes.net,2023-05-23 12:57:00,41.79,BOO-016,1,41.79,41.79
#100241,mwatson@hall-baker.com,2022-07-31 23:41:00,197.39,HOM-023,2,34.47,68.94
#100241,mwatson@hall-baker.com,2022-07-31 23:41:00,197.39,SPO-015,3,42.82,128.45
#100242,mwatson@hall-baker.com,2022-07-12 18:04:00,132.08,SPO-009,1,45.18,45.18
#100242,mwatson@hall-baker.com,2022-07-12 18:04:00,132.08,BOO-027,1,44.44,44.44
#100242,mwatson@hall-baker.com,2022-07-12 18:04:00,132.08,HOM-007,2,21.23,42.45
#100243,mwatson@hall-baker.com,2022-07-27 23:41:00,82.53,BOO-016,3,27.51,82.53
#100244,mwatson@hall-baker.com,2022-09-26 04:37:00,145.56,BOO-026,2,36.08,72.16
#100244,mwatson@hall-baker.com,2022-09-26 04:37:00,145.56,BOO-007,3,24.47,73.40
#100245,mwatson@hall-baker.com,2022-09-24 09:08:00,125.16,ELE-017,3,32.53,97.60
#100245,mwatson@hall-baker.com,2022-09-24 09:08:00,125.16,BOO-017,1,27.56,27.56
#100246,thompsonjeremy@hotmail.com,2022-12-25 20:26:00,58.57,SPO-018,2,29.28,58.57
#100246,thompsonjeremy@hotmail.com,2023-01-03 10:07:00,95.89,CLO-008,2,27.68,55.36
#100246,thompsonjeremy@hotmail.com,2023-01-03 10:07:00,95.89,SPO-013,1,40.52,40.52
#100247,thompsonjeremy@hotmail.com,2023-01-21 10:32:00,92.86,CLO-008,3,30.95,92.86
#100248,thompsonjeremy@hotmail.com,2023-02-10 07:53:00,148.21,HOM-007,2,26.26,52.52
#100248,thompsonjeremy@hotmail.com,2023-02-10 07:53:00,148.21,BEA-017,3,16.56,49.67
#100248,thompsonjeremy@hotmail.com,2023-02-10 07:53:00,148.21,BOO-019,2,23.01,46.01
#100249,thompsonjeremy@hotmail.com,2023-03-30 17:53:00,21.67,SPO-011,1,21.67,21.67
#100250,thompsonjeremy@hotmail.com,2023-03-27 05:27:00,307.84,CLO-023,2,51.79,103.57
#100250,thompsonjeremy@hotmail.com,2023-03-27 05:27:00,307.84,SPO-005,3,47.01,141.03
#100250,thompsonjeremy@hotmail.com,2023-03-27 05:27:00,307.84,SPO-022,1,63.23,63.23
#100251,thompsonjeremy@hotmail.com,2023-03-10 12:41:00,143.67,BOO-016,1,18.11,18.11
#100251,thompsonjeremy@hotmail.com,2023-03-10 12:41:00,143.67,BEA-013,1,42.13,42.13
#100251,thompsonjeremy@hotmail.com,2023-03-10 12:41:00,143.67,ELE-027,3,27.81,83.43
#100253,foleyjennifer@gregory.biz,2023-06-16 18:15:00,290.65,HOM-018,2,48.29,96.58
#100253,foleyjennifer@gregory.biz,2023-06-16 18:15:00,290.65,SPO-021,2,32.36,64.72
#100253,foleyjennifer@gregory.biz,2023-06-16 18:15:00,290.65,SPO-028,3,43.12,129.35
#100254,foleyjennifer@gregory.biz,2023-06-25 15:13:00,249.80,BEA-001,2,40.42,80.84
#100254,foleyjennifer@gregory.biz,2023-06-25 15:13:00,249.80,BEA-024,3,29.82,89.46
#100254,foleyjennifer@gregory.biz,2023-06-25 15:13:00,249.80,BOO-015,3,26.50,79.50
#100256,foleyjennifer@gregory.biz,2023-06-26 14:35:00,24.21,BOO-026,1,24.21,24.21
#100256,grayluis@gmail.com,2023-04-29 17:58:00,83.13,BEA-028,2,41.56,83.13
#100257,grayluis@gmail.com,2023-04-09 08:40:00,278.78,CLO-019,1,39.98,39.98
#100257,grayluis@gmail.com,2023-04-09 08:40:00,278.78,HOM-001,3,32.60,97.79
#100257,grayluis@gmail.com,2023-04-09 08:40:00,278.78,CLO-005,2,70.50,141.00
#100258,grayluis@gmail.com,2023-04-07 16:06:00,152.92,HOM-013,1,48.15,48.15
#100258,grayluis@gmail.com,2023-04-07 16:06:00,152.92,BOO-016,2,5.00,10.00
#100258,grayluis@gmail.com,2023-04-07 16:06:00,152.92,SPO-007,3,31.59,94.77
#100260,grayluis@gmail.com,2023-05-10 06:14:00,209.98,BOO-029,2,39.09,78.19
#100260,grayluis@gmail.com,2023-05-10 06:14:00,209.98,SPO-001,3,43.93,131.79
#100261,grayluis@gmail.com,2023-05-26 07:00:00,172.53,ELE-012,1,31.67,31.67
#100261,grayluis@gmail.com,2023-05-26 07:00:00,172.53,ELE-014,1,38.21,38.21
#100261,grayluis@gmail.com,2023-05-26 07:00:00,172.53,HOM-003,3,34.22,102.66
#100262,grayluis@gmail.com,2023-06-19 13:48:00,113.63,BEA-005,3,37.88,113.63
#100263,grayluis@gmail.com,2023-06-11 14:30:00,316.49,HOM-017,3,26.82,80.46
#100263,grayluis@gmail.com,2023-06-11 14:30:00,316.49,ELE-015,2,64.11,128.22
#100263,grayluis@gmail.com,2023-06-11 14:30:00,316.49,SPO-027,3,35.94,107.81
#100264,petersonmichael@hotmail.com,2022-11-27 14:15:00,145.16,BEA-016,1,53.47,53.47
#100264,petersonmichael@hotmail.com,2022-11-27 14:15:00,145.16,ELE-001,1,28.13,28.13
#100264,petersonmichael@hotmail.com,2022-11-27 14:15:00,145.16,CLO-003,2,31.78,63.57
#100266,petersonmichael@hotmail.com,2022-12-25 11:57:00,101.11,CLO-022,1,34.24,34.24
#100266,petersonmichael@hotmail.com,2022-12-25 11:57:00,101.11,BEA-010,2,33.43,66.86
#100267,petersonmichael@hotmail.com,2022-12-18 04:15:00,98.51,BOO-002,2,49.25,98.51
#100267,petersonmichael@hotmail.com,2023-01-21 22:01:00,274.09,CLO-005,3,41.56,124.69
#100267,petersonmichael@hotmail.com,2023-01-21 22:01:00,274.09,HOM-023,2,67.11,134.23
#100267,petersonmichael@hotmail.com,2023-01-21 22:01:00,274.09,CLO-002,2,7.59,15.17
#100269,petersonmichael@hotmail.com,2023-01-20 09:11:00,172.79,ELE-003,3,47.34,142.01
#100269,petersonmichael@hotmail.com,2023-01-20 09:11:00,172.79,HOM-013,1,30.78,30.78
#100270,petersonmichael@hotmail.com,2023-01-04 04:34:00,148.51,BOO-026,2,55.83,111.67
#100270,petersonmichael@hotmail.com,2023-01-04 04:34:00,148.51,SPO-005,2,18.42,36.84
#100271,petersonmichael@hotmail.com,2023-02-24 04:27:00,309.44,BOO-013,2,33.82,67.64
#100271,petersonmichael@hotmail.com,2023-02-24 04:27:00,309.44,ELE-011,2,47.95,95.91
#100271,petersonmichael@hotmail.com,2023-02-24 04:27:00,309.44,HOM-006,3,48.63,145.89
#100272,petersonmichael@hotmail.com,2023-02-18 15:33:00,290.38,CLO-022,2,53.68,107.36
#100272,petersonmichael@hotmail.com,2023-02-18 15:33:00,290.38,CLO-003,3,61.01,183.02
#100273,sarahfrench@hotmail.com,2022-01-07 01:44:00,121.96,HOM-018,2,6.11,12.22
#100273,sarahfrench@hotmail.com,2022-01-07 01:44:00,121.96,BOO-022,3,36.58,109.74
#100274,sarahfrench@hotmail.com,2022-01-30 22:35:00,77.75,CLO-017,1,12.72,12.72
#100274,sarahfrench@hotmail.com,2022-01-30 22:35:00,77.75,BEA-001,2,32.52,65.03
#100275,sarahfrench@hotmail.com,2022-03-30 22:33:00,121.78,ELE-021,1,16.93,16.93
#100275,sarahfrench@hotmail.com,2022-03-30 22:33:00,121.78,HOM-010,3,23.96,71.87
#100275,sarahfrench@hotmail.com,2022-03-30 22:33:00,121.78,HOM-030,1,32.99,32.99
#100277,sarahfrench@hotmail.com,2022-03-15 00:10:00,267.79,BEA-028,2,60.71,121.43
#100277,sarahfrench@hotmail.com,2022-03-15 00:10:00,267.79,BEA-005,2,50.81,101.62
#100277,sarahfrench@hotmail.com,2022-03-15 00:10:00,267.79,CLO-030,1,44.74,44.74
#100278,sarahfrench@hotmail.com,2022-03-20 07:44:00,185.17,BOO-029,3,50.99,152.98
#100278,sarahfrench@hotmail.com,2022-03-20 07:44:00,185.17,HOM-017,1,32.19,32.19
